user_id,item_id,age,gender,user_level,purchase_freq,total_spend,register_days,follow_num,fans_num,price,discount_rate,category,title_length,title_emo_score,img_count,has_video,like_num,comment_num,share_num,collect_num,is_follow_author,add2cart,coupon_received,coupon_used,pv_count,last_click_gap,interaction_rate,purchase_intent,freshness_score,social_influence,label
U00055643,I00020853,32,1,3,2,954.32,429,10,3,72.69,0.199,数码家电,12,0.427,1,0,52,5,5,15,0,0,0,0,8,9.4,11.056,1.5,0.719,55.28,0
U00055644,I00005759,23,0,2,7,2003.24,614,14,0,87.06,0.336,服饰鞋包,42,0.788,2,1,7,1,0,1,0,0,0,0,2,9.2,3.5,0.1,0.723,17.5,1
U00055645,I00044323,34,1,6,20,3104.54,266,3,0,42.47,0.168,其他,32,0.657,3,0,0,0,0,0,0,0,1,1,2,6.9,0.0,3.0,0.777,0.0,0
U00055646,I00045004,28,0,2,11,14566.36,994,17,4,28.69,0.044,美妆个护,13,0.721,6,1,20,4,2,6,0,0,0,0,17,0.7,2.389,0.6,0.972,11.94,0
U00055647,I00085896,39,0,5,18,1043.82,669,40,1,53.29,0.082,数码家电,38,0.436,4,0,46,5,4,9,0,0,0,0,1,6.1,40.75,0.9,0.797,203.75,0
U00055648,I00009177,18,1,2,13,2060.6,223,12,0,160.49,0.105,家居日用,40,0.651,6,0,79,14,7,18,0,0,0,0,3,4.6,38.75,1.8,0.839,193.75,0
U00055649,I00029659,42,1,2,16,1305.23,902,4,1,47.28,0.191,家居日用,46,0.292,1,1,3,0,0,1,0,0,0,0,3,8.6,1.125,0.1,0.736,5.62,0
U00055650,I00005675,30,1,4,11,2302.1,498,3,0,45.01,0.319,食品生鲜,30,0.462,4,0,3,0,0,1,0,0,0,0,23,14.1,0.188,0.1,0.63,0.94,0
U00055651,I00017911,18,0,2,7,7456.03,500,2,0,114.38,0.0,家居日用,36,0.596,6,0,11,2,1,3,1,1,0,0,1,20.9,11.25,5.3,0.535,66.25,1
U00055652,I00027949,23,1,3,12,1165.91,580,10,0,70.57,0.0,服饰鞋包,23,0.827,2,0,77,16,3,30,0,1,0,0,3,4.0,40.75,8.0,0.857,203.75,1
U00055653,I00055942,31,1,1,23,543.07,290,9,0,352.17,0.083,服饰鞋包,52,0.491,4,1,0,0,0,0,0,0,0,0,5,0.8,0.0,0.0,0.968,0.0,1
U00055654,I00066573,18,1,2,2,956.02,825,9,0,23.98,0.248,家居日用,53,0.666,4,0,53,7,4,13,0,0,0,0,10,11.4,8.955,1.3,0.678,44.78,0
U00055655,I00027750,31,0,3,8,3013.53,773,0,0,73.73,0.0,家居日用,38,0.616,5,0,3,0,0,0,0,0,0,0,4,14.6,0.6,0.0,0.622,3.0,0
U00055656,I00026679,29,1,1,21,1917.61,262,25,0,164.24,0.019,服饰鞋包,25,0.895,2,0,12,1,1,4,0,1,1,1,1,2.3,11.5,8.4,0.913,57.5,1
U00055657,I00067767,30,1,5,45,1791.99,1,8,1,56.28,0.0,家居日用,9,0.634,3,0,15,3,1,5,0,0,1,1,7,11.2,3.938,3.5,0.682,19.69,1
U00055658,I00017427,30,0,4,50,1253.73,782,12,6,129.73,0.243,服饰鞋包,36,0.36,3,1,43,5,5,9,0,0,0,0,6,8.8,11.643,0.9,0.732,58.22,1
U00055659,I00045419,18,0,5,28,2269.81,368,2,0,92.68,0.0,美妆个护,21,0.558,2,1,70,18,6,15,0,0,0,0,4,32.6,29.3,1.5,0.424,146.5,0
U00055660,I00040710,28,0,2,25,2377.73,996,11,0,646.51,0.0,美妆个护,13,0.579,1,0,9,0,0,2,0,1,0,0,12,5.6,0.923,5.2,0.811,4.62,1
U00055661,I00028681,18,1,2,7,1090.03,280,5,1,129.5,0.0,数码家电,11,0.499,4,0,205,25,25,47,1,1,0,0,17,9.0,22.25,9.7,0.727,121.25,1
U00055662,I00006169,26,0,2,13,1150.26,226,5,0,57.53,0.114,美妆个护,15,0.445,3,0,3,0,0,0,0,0,0,0,9,2.5,0.3,0.0,0.906,1.5,0
U00055663,I00069192,19,1,4,13,1578.9,528,9,1,279.74,0.0,数码家电,25,0.508,2,0,103,22,6,34,0,0,1,0,3,7.1,54.0,6.4,0.772,270.0,0
U00055664,I00047077,25,1,4,21,943.7,265,13,1,110.34,0.023,数码家电,34,0.555,3,0,31,4,4,11,0,0,1,1,7,18.3,8.438,4.1,0.567,42.19,1
U00055665,I00001081,29,0,4,20,2312.83,708,10,0,62.75,0.38,服饰鞋包,12,0.65,3,0,67,13,7,21,0,0,0,0,2,4.3,48.5,2.1,0.848,242.5,0
U00055666,I00077334,18,1,7,6,1798.5,471,0,0,48.6,0.289,家居日用,44,0.453,3,0,4,0,0,0,0,0,1,0,3,3.3,1.0,3.0,0.879,5.0,0
U00055667,I00049976,34,0,5,13,1361.7,271,13,0,168.17,0.169,食品生鲜,24,0.505,1,0,4,0,0,1,0,1,0,0,23,0.7,0.229,5.1,0.972,1.14,0
U00055668,I00036019,34,1,3,7,1020.28,375,20,0,200.08,0.0,食品生鲜,14,0.366,6,0,24,6,3,5,0,0,0,0,3,6.8,13.125,0.5,0.779,65.62,0
U00055669,I00067652,23,0,3,20,2674.43,442,0,2,29.66,0.242,食品生鲜,60,0.658,4,1,0,0,0,0,0,0,0,0,1,25.2,0.0,0.0,0.488,0.0,0
U00055670,I00085488,25,1,4,7,3377.55,927,20,0,239.78,0.0,服饰鞋包,42,0.729,1,0,4,1,0,0,0,0,0,0,13,3.9,0.429,0.0,0.86,2.14,0
U00055671,I00073776,35,1,5,21,1858.59,389,21,0,415.32,0.0,美妆个护,32,0.644,3,0,5,0,0,0,0,0,0,0,3,8.4,1.25,0.0,0.741,6.25,0
U00055672,I00083361,28,0,1,11,2242.61,266,19,0,77.45,0.0,家居日用,12,0.738,1,0,8,2,0,2,0,0,0,0,7,7.1,1.875,0.2,0.772,9.38,0
U00055673,I00011928,18,1,4,8,7326.13,726,12,0,26.34,0.0,数码家电,40,0.826,5,1,11,1,0,1,0,0,0,0,1,4.5,7.25,0.1,0.842,36.25,0
U00055674,I00000945,29,1,4,9,1972.12,728,2,0,13.73,0.34,美妆个护,39,0.591,2,1,4,1,0,0,0,0,0,0,1,7.1,3.0,0.0,0.772,15.0,0
U00055675,I00052421,33,0,4,8,2517.14,588,41,3,154.89,0.0,食品生鲜,33,0.486,1,0,1,0,0,0,0,0,1,1,1,5.1,0.5,3.0,0.825,2.5,1
U00055676,I00019504,42,0,6,3,2865.25,941,4,0,40.12,0.0,服饰鞋包,5,0.621,3,0,2,0,0,0,0,0,0,0,8,19.7,0.222,0.0,0.549,1.11,1
U00055677,I00022457,18,1,4,1,990.62,664,2,0,116.92,0.253,服饰鞋包,30,0.559,1,0,4,0,0,0,0,0,0,0,14,22.9,0.267,0.0,0.512,1.34,1
U00055678,I00010176,25,0,4,1,2533.08,493,40,0,113.61,0.15,其他,39,0.367,1,1,37,5,5,11,0,0,1,1,2,13.4,26.167,4.1,0.642,130.84,1
U00055679,I00024931,21,1,4,3,3932.12,558,6,0,74.49,0.108,服饰鞋包,39,0.626,2,0,0,0,0,0,0,0,0,0,8,11.3,0.0,0.0,0.68,0.0,0
U00055680,I00003306,32,1,2,9,587.19,662,11,1,35.15,0.0,美妆个护,33,0.733,4,0,13,2,1,5,0,0,0,0,2,4.9,9.167,0.5,0.83,45.84,0
U00055681,I00080882,41,0,1,10,999.06,313,8,1,22.26,0.44,数码家电,47,0.186,2,0,52,6,3,11,0,0,0,0,1,17.3,44.75,1.1,0.581,223.75,1
U00055682,I00053948,34,0,2,5,1538.63,351,5,1,66.22,0.153,食品生鲜,19,0.822,5,0,10,1,0,1,0,0,1,1,6,9.0,1.929,3.1,0.727,9.64,1
U00055683,I00039538,23,0,3,4,1962.93,586,16,0,34.42,0.0,服饰鞋包,39,0.733,2,0,19,1,1,4,0,0,0,0,1,11.8,15.0,0.4,0.67,75.0,1
U00055684,I00033137,30,0,2,1,9022.27,634,16,0,76.86,0.0,服饰鞋包,18,0.836,1,0,76,8,8,14,0,0,0,0,7,1.2,17.125,1.4,0.952,85.62,1
U00055685,I00027563,27,0,6,17,3355.21,604,9,0,82.18,0.0,家居日用,50,0.487,2,0,21,2,2,7,0,0,0,0,4,11.6,8.3,0.7,0.674,41.5,0
U00055686,I00044954,37,1,1,13,1265.85,627,3,1,12.46,0.089,美妆个护,5,0.685,3,1,22,5,2,4,0,0,0,0,5,4.7,7.333,0.4,0.836,36.66,0
U00055687,I00076731,32,0,4,6,3069.4,8,17,0,80.13,0.0,美妆个护,40,0.665,1,0,24,5,3,8,0,0,0,0,7,18.3,6.875,0.8,0.567,34.38,0
U00055688,I00075625,27,0,4,2,6112.08,425,29,0,72.46,0.371,食品生鲜,15,0.728,4,0,63,10,5,18,0,0,0,0,1,37.6,62.5,1.8,0.39,312.5,0
U00055689,I00089265,24,1,4,9,1464.72,807,11,0,98.25,0.202,美妆个护,32,0.556,1,1,5,0,0,1,1,0,0,0,3,3.7,1.625,0.1,0.866,18.12,0
U00055690,I00051700,26,0,5,26,300.99,193,7,0,144.81,0.0,美妆个护,12,0.385,4,1,11,2,1,2,0,0,0,0,4,39.3,4.2,0.2,0.379,21.0,0
U00055691,I00083474,34,0,3,6,537.2,1011,33,1,178.29,0.047,数码家电,49,0.682,3,0,7,1,1,1,0,0,0,0,6,14.0,1.929,0.1,0.632,9.64,0
U00055692,I00019195,20,0,6,10,3978.87,497,10,0,20.35,0.147,服饰鞋包,33,0.551,4,0,17,3,2,6,0,1,0,0,4,2.1,7.6,5.6,0.92,38.0,1
U00055693,I00080313,27,0,2,12,1664.05,611,8,0,20.17,0.0,家居日用,34,0.76,1,0,8,1,0,2,0,0,1,0,11,4.5,1.083,3.2,0.842,5.42,0
U00055694,I00085993,36,0,2,19,1427.31,1001,28,0,152.23,0.0,服饰鞋包,29,0.68,3,1,3,0,0,1,0,0,0,0,13,1.9,0.321,0.1,0.927,1.6,0
U00055695,I00082984,18,0,4,2,1262.17,482,19,0,97.57,0.0,食品生鲜,23,0.3,2,0,3,0,0,1,0,0,1,1,4,10.0,0.9,3.1,0.706,4.5,1
U00055696,I00053350,23,0,4,8,934.78,872,6,0,22.29,0.296,服饰鞋包,41,0.583,2,0,35,9,2,8,0,1,0,0,2,11.4,23.667,5.8,0.678,118.34,1
U00055697,I00083118,24,0,6,4,2743.85,257,8,0,52.39,0.054,美妆个护,28,0.617,4,0,76,20,10,21,0,1,0,0,2,17.7,59.167,7.1,0.576,295.84,1
U00055698,I00061242,36,0,2,6,3614.82,282,14,1,36.45,0.022,服饰鞋包,17,0.745,1,1,2,0,0,0,0,0,0,0,12,37.9,0.154,0.0,0.388,0.77,0
U00055699,I00070552,33,0,7,16,1435.52,163,10,0,32.42,0.098,美妆个护,52,0.831,6,0,3,0,0,0,1,0,0,0,5,0.7,0.5,0.0,0.972,12.5,1
U00055700,I00035630,19,0,5,19,5453.06,412,4,3,29.7,0.0,数码家电,14,0.676,3,0,7,0,0,1,0,0,1,1,3,6.3,2.125,3.1,0.792,10.62,0
U00055701,I00045252,20,1,3,12,5632.06,480,11,0,30.63,0.386,美妆个护,42,0.531,5,0,17,4,1,6,0,0,1,0,3,16.3,9.25,3.6,0.596,46.25,0
U00055702,I00013896,27,0,2,11,1870.28,164,6,0,220.84,0.0,服饰鞋包,22,0.751,7,0,5,1,0,1,0,0,1,0,7,12.2,1.062,3.1,0.663,5.31,1
U00055703,I00058550,20,0,1,17,1391.56,847,20,0,37.34,0.353,数码家电,26,0.401,3,0,30,3,1,9,0,0,1,0,1,3.5,26.25,3.9,0.873,131.25,0
U00055704,I00058919,40,0,5,2,823.96,905,12,0,117.63,0.0,美妆个护,24,0.546,2,1,9,2,0,1,1,0,1,0,3,0.9,3.625,3.1,0.964,28.12,1
U00055705,I00012793,24,0,2,7,1548.88,497,26,0,63.56,0.238,服饰鞋包,21,0.707,5,0,4,1,0,1,0,0,0,0,4,2.5,1.5,0.1,0.906,7.5,1
U00055706,I00063407,34,1,3,10,2360.53,354,49,0,69.45,0.192,美妆个护,6,0.495,3,0,2,0,0,0,1,1,0,0,1,13.6,1.0,5.0,0.638,15.0,1
U00055707,I00015431,20,0,4,10,2049.87,627,17,0,123.71,0.394,服饰鞋包,31,0.572,1,0,2,0,0,0,0,1,0,0,6,9.2,0.286,5.0,0.723,1.43,0
U00055708,I00039131,21,0,4,13,3265.16,1,13,0,54.68,0.0,家居日用,21,0.768,1,1,33,7,3,5,0,0,0,0,29,12.4,2.117,0.5,0.659,10.58,0
U00055709,I00042501,33,1,2,10,521.89,65,16,1,38.45,0.23,美妆个护,20,0.758,3,0,2,0,0,0,1,0,0,0,18,0.7,0.105,0.0,0.972,10.52,0
U00055710,I00071845,37,0,3,12,900.45,1,9,0,58.14,0.0,服饰鞋包,27,0.593,5,0,2,0,0,0,0,0,0,0,3,1.1,0.5,0.0,0.956,2.5,1
U00055711,I00069121,18,0,5,6,1206.27,714,6,0,50.74,0.517,美妆个护,27,0.427,5,0,183,27,12,38,1,1,0,0,3,7.0,82.5,8.8,0.774,422.5,1
U00055712,I00061398,39,0,7,2,1008.39,1085,10,0,62.41,0.267,数码家电,21,0.699,3,0,3,0,0,0,0,0,0,0,8,4.9,0.333,0.0,0.83,1.66,0
U00055713,I00054456,23,0,4,11,6215.19,336,7,0,42.0,0.0,服饰鞋包,12,0.594,4,0,4,0,0,1,0,0,1,0,2,1.8,1.833,3.1,0.93,9.16,0
U00055714,I00051079,38,0,2,22,608.19,463,62,0,3.59,0.181,数码家电,18,0.642,1,0,5,1,0,1,1,0,0,0,10,14.1,0.773,0.1,0.63,13.86,1
U00055715,I00031089,18,1,5,3,1967.45,289,3,0,36.4,0.141,美妆个护,42,0.633,1,0,0,0,0,0,0,1,0,0,2,26.3,0.0,5.0,0.477,0.0,1
U00055716,I00069056,22,1,6,8,1367.52,903,13,0,355.5,0.146,服饰鞋包,37,0.718,4,1,0,0,0,0,1,0,0,0,6,32.6,0.0,0.0,0.424,10.0,1
U00055717,I00009598,18,0,7,15,1223.28,165,7,0,149.71,0.0,服饰鞋包,37,0.589,3,1,11,2,1,4,0,1,0,0,8,7.1,2.667,5.4,0.772,13.34,1
U00055718,I00002014,26,0,4,4,1904.5,875,47,0,43.22,0.153,服饰鞋包,32,0.613,4,0,5,1,0,1,0,0,0,0,8,18.1,0.944,0.1,0.57,4.72,0
U00055719,I00083641,28,1,4,8,1140.05,414,20,0,329.22,0.0,数码家电,5,0.513,2,0,1,0,0,0,0,0,0,0,3,4.5,0.25,0.0,0.842,1.25,0
U00055720,I00013466,29,1,2,9,223.87,310,2,0,280.29,0.0,服饰鞋包,6,0.519,5,0,2,0,0,0,0,0,0,0,7,23.8,0.25,0.0,0.502,1.25,0
U00055721,I00086014,35,0,2,8,355.62,1,11,0,52.21,0.0,食品生鲜,23,0.466,4,1,14,2,1,2,0,0,0,0,19,2.8,1.2,0.2,0.896,6.0,1
U00055722,I00065570,28,1,5,13,241.88,515,141,1,131.38,0.0,美妆个护,55,0.447,5,0,9,1,1,2,0,0,0,0,3,15.1,4.25,0.2,0.614,21.25,1
U00055723,I00027488,22,0,4,11,5000.69,951,41,0,60.47,0.0,食品生鲜,50,0.687,2,1,1,0,0,0,1,0,0,0,4,4.3,0.2,0.0,0.848,11.0,0
U00055724,I00066940,37,1,7,2,1623.14,281,5,0,136.04,0.0,服饰鞋包,7,0.488,4,0,10,2,0,2,0,0,0,0,22,12.1,0.739,0.2,0.665,3.7,0
U00055725,I00003220,32,0,6,1,2993.82,227,15,0,33.63,0.053,美妆个护,40,0.772,6,1,3,0,0,0,0,0,1,0,1,20.7,1.5,3.0,0.537,7.5,1
U00055726,I00008078,31,0,4,7,428.57,777,8,6,102.96,0.038,美妆个护,11,0.705,3,0,1,0,0,0,0,0,0,0,17,22.9,0.056,0.0,0.512,0.28,0
U00055727,I00002711,24,1,1,13,1134.04,124,5,0,24.91,0.163,服饰鞋包,5,0.607,1,0,5,0,0,1,0,0,0,0,36,2.5,0.176,0.1,0.906,0.88,0
U00055728,I00026179,31,0,6,6,393.87,344,17,0,409.7,0.297,服饰鞋包,10,0.687,3,1,81,23,11,31,1,1,1,0,11,1.2,17.208,11.1,0.952,96.04,1
U00055729,I00046995,26,1,3,0,2821.06,1297,75,1,292.13,0.0,美妆个护,25,0.804,2,0,0,0,0,0,1,1,0,0,2,21.2,0.0,5.0,0.531,10.0,1
U00055730,I00012965,21,0,4,6,874.13,872,32,2,41.46,0.152,数码家电,30,0.601,1,0,3,0,0,0,0,0,0,0,16,5.1,0.176,0.0,0.825,0.88,1
U00055731,I00087139,27,1,4,33,1289.92,174,1,0,41.71,0.2,食品生鲜,15,0.596,3,1,6,1,0,2,0,1,1,0,11,3.3,0.917,8.2,0.879,4.58,1
U00055732,I00028289,20,1,7,18,1073.12,673,12,0,144.06,0.221,服饰鞋包,24,0.749,3,0,5,0,0,1,0,1,0,0,13,0.7,0.464,5.1,0.972,2.32,1
U00055733,I00030715,27,0,5,8,2496.49,567,14,0,34.0,0.0,数码家电,47,0.79,6,0,8,2,0,2,0,0,0,0,12,4.9,1.154,0.2,0.83,5.77,0
U00055734,I00003603,35,0,6,17,713.99,11,25,0,7.88,0.087,服饰鞋包,44,0.651,3,0,119,19,14,46,0,0,0,0,2,2.6,89.333,4.6,0.902,446.66,1
U00055735,I00088025,22,0,4,10,3851.27,540,31,0,25.15,0.0,数码家电,31,0.788,3,0,2,0,0,0,1,0,1,0,3,13.8,0.5,3.0,0.635,12.5,0
U00055736,I00004097,21,0,4,7,503.44,722,13,0,257.58,0.298,数码家电,17,0.33,5,0,5,1,0,1,0,0,0,0,1,0.7,4.25,0.1,0.972,21.25,1
U00055737,I00071653,39,0,4,20,1213.74,627,4,3,94.05,0.0,其他,29,0.331,3,0,1,0,0,0,1,0,0,0,31,6.5,0.031,0.0,0.787,10.15,1
U00055738,I00081076,25,1,4,2,779.66,707,28,0,16.25,0.036,美妆个护,25,0.411,4,0,4,0,0,0,0,0,0,0,6,12.0,0.571,0.0,0.667,2.85,1
U00055739,I00029611,22,1,5,11,991.99,867,44,0,132.56,0.0,食品生鲜,31,0.793,2,0,0,0,0,0,0,0,0,0,2,8.1,0.0,0.0,0.748,0.0,0
U00055740,I00066816,21,1,2,17,1104.23,375,12,0,31.19,0.0,美妆个护,16,0.647,4,0,58,7,4,13,0,0,0,0,5,10.6,17.25,1.3,0.694,86.25,1
U00055741,I00065586,18,1,5,5,3155.8,1018,3,0,17.97,0.09,服饰鞋包,28,0.69,1,1,4,0,0,1,0,0,0,0,13,30.0,0.393,0.1,0.444,1.96,0
U00055742,I00038420,44,0,7,3,1006.86,649,29,0,90.08,0.0,服饰鞋包,42,0.379,3,0,4,0,0,0,0,1,1,1,3,3.9,1.0,8.0,0.86,5.0,1
U00055743,I00042735,30,0,5,19,1828.04,221,9,0,48.64,0.0,美妆个护,28,0.66,3,0,91,12,11,35,0,0,0,0,1,30.6,100.25,3.5,0.44,501.25,0
U00055744,I00081986,20,0,4,2,988.6,396,2,0,24.06,0.097,美妆个护,15,0.854,4,0,7,0,0,1,1,0,1,0,4,14.3,1.7,3.1,0.627,18.5,1
U00055745,I00006540,33,1,1,7,908.84,519,3,0,113.46,0.137,服饰鞋包,24,0.523,5,1,3,0,0,0,0,0,0,0,22,0.3,0.13,0.0,0.988,0.65,0
U00055746,I00021755,28,0,4,9,2755.15,420,34,0,381.52,0.0,服饰鞋包,19,0.313,3,0,1,0,0,0,0,0,0,0,10,7.7,0.091,0.0,0.757,0.45,1
U00055747,I00004224,26,1,3,20,487.19,846,7,0,54.38,0.0,服饰鞋包,16,0.697,4,0,22,3,2,3,0,0,1,1,4,5.7,7.7,3.3,0.808,38.5,1
U00055748,I00027321,30,1,5,15,1002.46,631,9,0,100.81,0.0,家居日用,21,0.742,3,0,27,6,2,5,0,0,0,0,43,3.7,1.193,0.5,0.866,5.96,0
U00055749,I00049340,35,0,4,50,4072.02,464,11,0,45.16,0.115,食品生鲜,27,0.501,7,1,4,0,0,1,0,1,0,0,6,6.2,0.786,5.1,0.795,3.93,1
U00055750,I00005303,24,0,3,10,2988.3,615,15,7,23.3,0.173,服饰鞋包,39,0.6,5,0,2,0,0,0,0,0,0,0,5,9.8,0.333,0.0,0.71,1.66,0
U00055751,I00063047,42,1,3,15,6052.62,680,8,1,111.89,0.0,服饰鞋包,31,0.624,3,1,12,1,0,2,1,0,0,0,3,0.4,4.25,0.2,0.984,31.25,1
U00055752,I00084809,20,0,3,9,3815.77,632,2,0,98.45,0.009,食品生鲜,29,0.505,1,0,0,0,0,0,0,1,0,0,12,2.8,0.0,5.0,0.896,0.0,1
U00055753,I00021242,29,0,4,11,2520.96,837,39,3,53.69,0.0,服饰鞋包,29,0.658,5,0,12,3,0,3,1,0,0,0,8,0.1,2.5,0.3,0.996,22.5,1
U00055754,I00033435,31,1,5,9,1129.23,1044,2,0,96.99,0.054,食品生鲜,43,0.461,5,0,96,14,5,36,0,1,0,0,38,1.4,4.949,8.6,0.945,24.74,1
U00055755,I00056732,25,0,3,20,1765.72,880,14,1,142.52,0.0,服饰鞋包,5,0.588,2,0,24,5,1,8,0,1,0,0,3,4.5,12.25,5.8,0.842,61.25,0
U00055756,I00041893,39,1,5,13,895.69,757,8,0,145.96,0.175,美妆个护,34,0.73,4,1,20,5,1,4,0,0,1,0,3,0.9,9.75,3.4,0.964,48.75,0
U00055757,I00030799,38,1,4,19,3534.61,482,28,0,122.28,0.0,家居日用,23,0.727,6,0,3,0,0,0,0,0,0,0,6,12.5,0.429,0.0,0.658,2.14,0
U00055758,I00005139,38,0,6,28,3613.96,499,8,0,19.37,0.255,家居日用,33,0.804,3,0,1,0,0,0,0,0,0,0,1,55.3,0.5,0.0,0.303,2.5,1
U00055759,I00069677,26,1,7,4,7228.17,1025,7,1,41.61,0.0,家居日用,28,0.898,4,0,1,0,0,0,0,1,0,0,6,14.8,0.143,5.0,0.619,0.72,0
U00055760,I00048902,29,1,4,13,4892.33,474,8,1,54.61,0.106,服饰鞋包,40,0.268,2,0,21,4,1,3,0,0,0,0,4,4.5,7.3,0.3,0.842,36.5,0
U00055761,I00013534,39,0,6,2,1950.3,627,10,0,61.17,0.31,食品生鲜,21,0.447,1,1,21,5,1,7,0,0,0,0,19,11.0,2.225,0.7,0.686,11.12,0
U00055762,I00033386,20,0,5,16,1486.81,736,9,0,129.69,0.0,服饰鞋包,36,0.568,5,0,1,0,0,0,0,0,0,0,36,6.9,0.027,0.0,0.777,0.14,0
U00055763,I00079481,34,0,4,3,15859.59,296,21,0,88.56,0.0,食品生鲜,40,0.61,4,0,5,1,0,1,0,0,0,0,1,14.4,4.25,0.1,0.625,21.25,0
U00055764,I00049945,40,0,5,7,3695.26,670,7,1,90.29,0.0,服饰鞋包,16,0.761,1,0,71,7,10,16,0,0,0,0,5,3.2,23.167,1.6,0.882,115.84,1
U00055765,I00058595,18,1,4,8,1780.46,152,24,0,26.46,0.0,服饰鞋包,37,0.577,3,1,3,0,0,0,0,0,0,0,12,8.7,0.231,0.0,0.734,1.16,0
U00055766,I00077722,18,0,3,2,2138.65,168,37,0,47.76,0.0,服饰鞋包,20,0.64,6,0,5,0,0,1,0,0,1,1,3,3.2,1.625,3.1,0.882,8.12,1
U00055767,I00067981,20,1,4,6,1158.15,162,23,0,103.35,0.11,食品生鲜,32,0.5,4,0,15,3,2,5,0,1,1,0,12,0.7,2.654,8.5,0.972,13.27,0
U00055768,I00010515,20,1,6,20,3350.39,576,1,0,19.48,0.0,服饰鞋包,24,0.45,4,0,11,1,1,3,0,0,1,0,5,50.4,3.417,3.3,0.323,17.08,1
U00055769,I00020618,24,0,4,7,4477.06,426,25,2,140.82,0.0,服饰鞋包,7,0.706,2,0,11,2,1,2,0,0,1,1,1,5.1,10.5,3.2,0.825,52.5,1
U00055770,I00001351,30,0,2,5,5018.39,87,2,0,91.42,0.376,家居日用,22,0.79,6,1,11,1,1,3,1,1,0,0,4,11.7,4.1,5.3,0.672,30.5,0
U00055771,I00047319,24,1,4,2,2590.79,282,2,0,47.02,0.0,家居日用,11,0.595,2,0,51,10,4,12,0,0,0,0,1,3.4,50.5,1.2,0.876,252.5,0
U00055772,I00084196,29,0,4,18,2808.56,629,3,0,184.55,0.279,家居日用,19,0.621,2,0,21,2,2,8,0,1,0,0,5,16.1,7.167,5.8,0.599,35.84,0
U00055773,I00088171,18,0,2,14,2659.44,733,27,1,52.37,0.0,数码家电,22,0.551,5,0,57,15,8,19,0,0,0,0,7,7.6,17.438,1.9,0.759,87.19,0
U00055774,I00051359,48,0,6,5,345.71,957,5,1,47.85,0.0,食品生鲜,29,0.552,2,0,120,30,12,34,0,0,1,0,5,18.5,44.5,6.4,0.565,222.5,1
U00055775,I00061179,30,0,2,48,1615.46,591,11,0,46.02,0.368,服饰鞋包,22,0.381,4,0,8,1,0,2,1,0,1,0,3,45.5,3.25,3.2,0.345,26.25,1
U00055776,I00075806,29,0,3,2,5884.91,86,2,2,144.05,0.0,服饰鞋包,50,0.627,1,0,27,6,3,5,0,0,0,0,23,5.0,2.312,0.5,0.828,11.56,1
U00055777,I00058466,24,1,5,10,1912.97,1001,19,0,50.7,0.0,食品生鲜,6,0.419,4,0,11,1,0,3,0,0,0,0,11,0.6,1.458,0.3,0.976,7.29,0
U00055778,I00000609,18,1,4,15,342.82,670,61,0,82.09,0.0,服饰鞋包,45,0.603,2,1,46,8,2,17,1,0,0,0,5,15.8,15.583,1.7,0.603,87.92,1
U00055779,I00076658,22,1,5,14,3198.27,676,7,0,58.38,0.184,家居日用,17,0.701,4,0,11,2,0,4,0,0,0,0,2,11.1,7.0,0.4,0.684,35.0,1
U00055780,I00048651,18,0,3,2,618.36,550,16,0,25.26,0.13,服饰鞋包,19,0.453,7,1,5,1,0,1,0,0,1,1,1,10.0,4.25,3.1,0.706,21.25,1
U00055781,I00039835,18,0,3,31,489.78,734,42,1,51.69,0.078,服饰鞋包,5,0.658,5,0,1230,366,64,290,0,0,0,0,1,11.1,1294.5,29.0,0.684,6472.5,0
U00055782,I00000168,23,0,3,16,4538.22,109,9,3,82.92,0.0,服饰鞋包,40,0.442,5,1,0,0,0,0,0,0,1,1,2,5.9,0.0,3.0,0.803,0.0,1
U00055783,I00048339,24,1,4,5,1277.02,869,14,1,41.43,0.253,服饰鞋包,28,0.571,4,0,47,7,5,7,0,0,0,0,3,28.6,21.625,0.7,0.456,108.12,0
U00055784,I00039544,20,0,5,8,680.82,859,18,1,28.34,0.144,其他,19,0.769,1,0,2,0,0,0,0,0,0,0,3,10.0,0.5,0.0,0.706,2.5,0
U00055785,I00003257,29,0,4,48,5253.59,1060,5,0,54.86,0.0,服饰鞋包,12,0.574,4,1,16,3,1,6,1,1,0,0,1,3.9,17.0,5.6,0.86,95.0,1
U00055786,I00002480,31,1,4,4,5201.18,570,12,0,15.39,0.0,服饰鞋包,37,0.635,5,0,11,3,1,3,0,0,0,0,15,9.1,1.531,0.3,0.725,7.65,1
U00055787,I00089512,30,1,3,10,3324.89,644,43,0,58.74,0.0,服饰鞋包,29,0.354,4,0,7,0,0,1,0,0,1,1,4,4.3,1.7,3.1,0.848,8.5,1
U00055788,I00061479,27,1,2,10,1989.74,512,8,0,79.58,0.0,服饰鞋包,24,0.557,6,1,93,20,9,36,0,0,1,1,22,4.8,9.304,6.6,0.833,46.52,0
U00055789,I00041940,20,0,3,10,5865.1,223,16,0,315.33,0.193,服饰鞋包,13,0.804,5,0,5,1,0,1,0,1,0,0,2,0.8,2.833,5.1,0.968,14.16,1
U00055790,I00027011,18,1,3,10,723.44,633,17,0,259.55,0.033,美妆个护,22,0.593,4,0,9,2,0,2,0,1,0,0,3,7.1,4.0,5.2,0.772,20.0,0
